Date,Model,Revenue,Quantity Sold,Region,Country,Channel,Engine Type,Cost,Payment Method,Gross Revenue,Total Cost,Net Profit,Percentage of Net Profit
2020-05-18 00:00:00,BMW X1,36486,4,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,145944,196087.9346,-50143.93456,-137.4333568
2020-05-18 00:00:00,BMW 7 Series,42860,4,Asia,China,Wholesale,Gasoline,49021.98364,Bank Transfer,171440,196087.9346,-24647.93456,-57.50801344
2020-05-18 00:00:00,BMW Z4,83408,3,Asia,China,Wholesale,Gasoline,49021.98364,Bank Transfer,250224,147065.9509,103158.0491,123.6788427
2020-05-18 00:00:00,BMW M3,116677,4,Africa,Egypt,Wholesale,Gasoline,49021.98364,Bank Transfer,466708,196087.9346,270620.0654,231.9395129
2020-05-18 00:00:00,BMW 5 Series,111951,5,Africa,Nigeria,Wholesale,Gasoline,42000,Bank Transfer,559755,210000,349755,312.4179328
2020-05-20 00:00:00,BMW M5,85700,2,Asia,China,Wholesale,Gasoline,50000,Bank Transfer,171400,100000,71400,83.31388565
2020-05-20 00:00:00,BMW X2,88369,3,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,265107,147065.9509,118041.0491,133.5774413
2020-05-20 00:00:00,BMW X4,65916,4,Asia,Japan,Wholesale,Gasoline,37942,Bank Transfer,263664,151768,111896,169.7554463
2020-05-20 00:00:00,BMW 7 Series,82097,1,North America,United States,Dealership,Gasoline,49021.98364,Cash,82097,49021.98364,33075.01636,40.28772837
2020-05-21 00:00:00,BMW i4,77628,2,Asia,China,Dealership,Gasoline,49021.98364,Cash,155256,98043.96728,57212.03272,73.70025341
2020-05-21 00:00:00,BMW 6 Series,90434,3,North America,Mexico,Wholesale,Hybrid,60000,Bank Transfer,271302,180000,91302,100.959816
2020-05-22 00:00:00,BMW 2 Series,32991,2,North America,Canada,Dealership,Gasoline,40000,Cash,65982,80000,-14018,-42.49037616
2020-05-22 00:00:00,BMW M2,106964,5,Asia,Japan,Wholesale,Gasoline,49021.98364,Bank Transfer,534820,245109.9182,289710.0818,270.8482123
2020-05-22 00:00:00,BMW i3,70431,4,Africa,Morocco,Dealership,Electric,60000,Cash,281724,240000,41724,59.24095924
2020-05-22 00:00:00,BMW X3,44550,4,Asia,Thailand,Wholesale,Hybrid,35000,Bank Transfer,178200,140000,38200,85.74635241
2020-05-22 00:00:00,BMW Z4,57284,4,Asia,South Korea,Wholesale,Gasoline,58000,Bank Transfer,229136,232000,-2864,-4.999650862
2020-05-23 00:00:00,BMW M2,55236,1,North America,Mexico,Wholesale,Gasoline,60000,Bank Transfer,55236,60000,-4764,-8.624809907
2020-05-23 00:00:00,BMW X6,37771,5,Europe,Spain,Wholesale,Gasoline,60000,Bank Transfer,188855,300000,-111145,-294.2601467
2020-05-23 00:00:00,BMW iX,100874,1,Asia,Japan,Wholesale,Gasoline,35000,Bank Transfer,100874,35000,65874,65.3032496
2020-05-23 00:00:00,BMW 1 Series,31690,5,Asia,Thailand,Dealership,Gasoline,49021.98364,Cash,158450,245109.9182,-86659.9182,-273.4614017
2020-05-23 00:00:00,BMW 2 Series,113335,5,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,566675,245109.9182,321565.0818,283.7297232
2020-05-23 00:00:00,BMW X1,45009,5,North America,Mexico,Dealership,Gasoline,49021.98364,Cash,225045,245109.9182,-20064.9182,-44.57979115
2020-05-24 00:00:00,BMW M2,36639,4,South America,Colombia,Dealership,Gasoline,37000,Cash,146556,148000,-1444,-3.941155599
2020-05-25 00:00:00,BMW Z4,59052,4,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,236208,196087.9346,40120.06544,67.94023139
2020-05-25 00:00:00,BMW 6 Series,95199,4,South America,Colombia,Wholesale,Hybrid,49021.98364,Bank Transfer,380796,196087.9346,184708.0654,194.0231152
2020-05-25 00:00:00,BMW i4,50836,1,South America,Argentina,Wholesale,Gasoline,40738,Bank Transfer,50836,40738,10098,19.86387599
2020-05-25 00:00:00,BMW 8 Series,80004,3,North America,Canada,Dealership,Gasoline,45000,Cash,240012,135000,105012,131.2584371
2020-05-25 00:00:00,BMW i4,37907,5,South America,Brazil,Wholesale,Gasoline,49021.98364,Bank Transfer,189535,245109.9182,-55574.9182,-146.60859
2020-05-26 00:00:00,BMW X3,80226,1,Europe,Italy,Wholesale,Hybrid,37000,Bank Transfer,80226,37000,43226,53.88028819
2020-05-26 00:00:00,BMW X4,111289,4,Europe,Spain,Wholesale,Gasoline,49021.98364,Bank Transfer,445156,196087.9346,249068.0654,223.8029504
2020-05-26 00:00:00,BMW X6,114564,4,Asia,China,Wholesale,Gasoline,50000,Bank Transfer,458256,200000,258256,225.4250899
2020-05-26 00:00:00,BMW 1 Series,118373,3,Europe,Spain,Dealership,Gasoline,49021.98364,Cash,355119,147065.9509,208053.0491,175.7605612
2020-05-26 00:00:00,BMW M2,117822,4,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,471288,196087.9346,275200.0654,233.572733
2020-05-27 00:00:00,BMW 1 Series,65583,5,Asia,Japan,Wholesale,Gasoline,45000,Bank Transfer,327915,225000,102915,156.923288
2020-05-28 00:00:00,BMW 2 Series,42281,2,South America,Brazil,Dealership,Gasoline,35000,Cash,84562,70000,14562,34.44100187
2020-05-29 00:00:00,BMW M3,50243,4,North America,United States,Dealership,Gasoline,70000,Cash,200972,280000,-79028,-157.291563
2020-05-29 00:00:00,BMW 3 Series,107902,3,Asia,South Korea,Dealership,Gasoline,49021.98364,Cash,323706,147065.9509,176640.0491,163.7041474
2020-05-29 00:00:00,BMW M3,51990,2,Europe,Italy,Dealership,Gasoline,37000,Cash,103980,74000,29980,57.66493556
2020-05-29 00:00:00,BMW 4 Series,33567,5,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,167835,245109.9182,-77274.9182,-230.2109757
2020-05-30 00:00:00,BMW Z4,113725,5,Africa,Kenya,Wholesale,Gasoline,45000,Bank Transfer,568625,225000,343625,302.1543196
2020-05-30 00:00:00,BMW X6,51803,5,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,259015,245109.9182,13905.0818,26.84223269
2020-05-30 00:00:00,BMW X4,100960,3,Asia,Japan,Wholesale,Gasoline,49021.98364,Bank Transfer,302880,147065.9509,155814.0491,154.3324575
2020-05-30 00:00:00,BMW X6,84979,2,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,169958,98043.96728,71914.03272,84.62565189
2020-05-30 00:00:00,BMW X2,119838,5,Europe,Italy,Dealership,Gasoline,50000,Cash,599190,250000,349190,291.3850365
2020-05-30 00:00:00,BMW 8 Series,109598,4,North America,Mexico,Dealership,Gasoline,70000,Cash,438392,280000,158392,144.5208854
2020-05-31 00:00:00,BMW X6,99830,2,Africa,Egypt,Dealership,Gasoline,49021.98364,Cash,199660,98043.96728,101616.0327,101.7890741
2020-06-01 00:00:00,BMW 3 Series,88967,5,North America,Canada,Dealership,Gasoline,49021.98364,Cash,444835,245109.9182,199725.0818,224.4934434
2020-06-01 00:00:00,BMW X7,43176,2,Africa,Kenya,Wholesale,Gasoline,55000,Bank Transfer,86352,110000,-23648,-54.77116917
2020-06-01 00:00:00,BMW X7,31915,4,South America,Argentina,Wholesale,Gasoline,70000,Bank Transfer,127660,280000,-152340,-477.3304089
2020-06-01 00:00:00,BMW X3,78500,1,Europe,Italy,Dealership,Hybrid,58000,Cash,78500,58000,20500,26.11464968
2020-06-01 00:00:00,BMW M5,109271,5,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,546355,245109.9182,301245.0818,275.686213
2020-06-01 00:00:00,BMW X5,110067,4,Asia,China,Dealership,Diesel,49021.98364,Cash,440268,196087.9346,244180.0654,221.8467528
2020-06-01 00:00:00,BMW 1 Series,50526,3,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,151578,147065.9509,4512.04908,8.930152951
2020-06-01 00:00:00,BMW 5 Series,64723,5,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,323615,245109.9182,78505.0818,121.2939477
2020-06-02 00:00:00,BMW M8,94390,1,North America,Mexico,Wholesale,Gasoline,38417,Bank Transfer,94390,38417,55973,59.29971395
2020-06-02 00:00:00,BMW 1 Series,114577,4,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,458308,196087.9346,262220.0654,228.8592522
2020-06-02 00:00:00,BMW M2,54729,4,North America,United States,Wholesale,Gasoline,49021.98364,Bank Transfer,218916,196087.9346,22828.06544,41.71109547
2020-06-02 00:00:00,BMW M2,52744,2,South America,Chile,Wholesale,Gasoline,49021.98364,Bank Transfer,105488,98043.96728,7444.03272,14.1135157
2020-06-02 00:00:00,BMW M3,83912,5,Africa,Egypt,Wholesale,Gasoline,49021.98364,Bank Transfer,419560,245109.9182,174450.0818,207.8964651
2020-06-02 00:00:00,BMW Z4,119930,1,North America,United States,Wholesale,Gasoline,40000,Bank Transfer,119930,40000,79930,66.64721087
2020-06-03 00:00:00,BMW 6 Series,58869,3,Africa,Kenya,Wholesale,Hybrid,49021.98364,Bank Transfer,176607,147065.9509,29541.04908,50.18099353
2020-06-03 00:00:00,BMW M2,51485,2,Africa,Morocco,Dealership,Gasoline,49021.98364,Cash,102970,98043.96728,4926.03272,9.567898844
2020-06-03 00:00:00,BMW X2,101210,5,Europe,Germany,Dealership,Gasoline,49021.98364,Cash,506050,245109.9182,260940.0818,257.8204543
2020-06-04 00:00:00,BMW iX,60845,1,South America,Chile,Dealership,Gasoline,49021.98364,Cash,60845,49021.98364,11823.01636,19.43136882
2020-06-04 00:00:00,BMW 3 Series,59055,2,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,118110,98043.96728,20066.03272,33.97855003
2020-06-05 00:00:00,BMW X3,53746,1,North America,United States,Wholesale,Hybrid,49021.98364,Bank Transfer,53746,49021.98364,4724.01636,8.78952175
2020-06-05 00:00:00,BMW 3 Series,95088,1,Asia,South Korea,Dealership,Gasoline,58000,Cash,95088,58000,37088,39.0038701
2020-06-05 00:00:00,BMW 3 Series,73938,2,South America,Argentina,Wholesale,Gasoline,49021.98364,Bank Transfer,147876,98043.96728,49832.03272,67.39705256
2020-06-05 00:00:00,BMW i4,84407,2,South America,Argentina,Wholesale,Gasoline,49021.98364,Bank Transfer,168814,98043.96728,70770.03272,83.8437958
2020-06-05 00:00:00,BMW 1 Series,58015,5,Africa,South Africa,Wholesale,Gasoline,49021.98364,Bank Transfer,290075,245109.9182,44965.0818,77.50595846
2020-06-05 00:00:00,BMW M2,93372,2,Asia,China,Wholesale,Gasoline,35000,Bank Transfer,186744,70000,116744,125.0310586
2020-06-06 00:00:00,BMW i8,53814,5,Africa,Kenya,Wholesale,Gasoline,55000,Bank Transfer,269070,275000,-5930,-11.01943732
2020-06-07 00:00:00,BMW 2 Series,37085,1,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,37085,49021.98364,-11936.98364,-32.18817215
2020-06-07 00:00:00,BMW M4,79934,2,Asia,Thailand,Dealership,Gasoline,49021.98364,Cash,159868,98043.96728,61824.03272,77.34384958
2020-06-08 00:00:00,BMW M5,86718,5,Africa,Nigeria,Wholesale,Gasoline,70000,Bank Transfer,433590,350000,83590,96.39290574
2020-06-08 00:00:00,BMW iX3,84478,5,Asia,Japan,Wholesale,Gasoline,49021.98364,Bank Transfer,422390,245109.9182,177280.0818,209.8535498
2020-06-09 00:00:00,BMW 7 Series,60496,3,Asia,Japan,Dealership,Gasoline,49021.98364,Cash,181488,147065.9509,34422.04908,56.89971086
2020-06-09 00:00:00,BMW M8,112844,5,Europe,Italy,Wholesale,Gasoline,49021.98364,Bank Transfer,564220,245109.9182,319110.0818,282.788701
2020-06-09 00:00:00,BMW X2,75047,5,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,375235,245109.9182,130125.0818,173.3914504
2020-06-10 00:00:00,BMW M5,68921,3,Africa,South Africa,Dealership,Gasoline,45160,Cash,206763,135480,71283,103.4271122
2020-06-10 00:00:00,BMW M5,79365,4,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,317460,196087.9346,121372.0654,152.9289554
2020-06-10 00:00:00,BMW Z4,51291,2,Asia,India,Wholesale,Gasoline,49021.98364,Bank Transfer,102582,98043.96728,4538.03272,8.847619894
2020-06-10 00:00:00,BMW X6,63290,3,Europe,Germany,Wholesale,Gasoline,49021.98364,Bank Transfer,189870,147065.9509,42804.04908,67.63161492
2020-06-10 00:00:00,BMW 3 Series,34447,5,Asia,China,Dealership,Gasoline,49021.98364,Cash,172235,245109.9182,-72874.9182,-211.556647
2020-06-10 00:00:00,BMW M3,79119,5,Africa,South Africa,Dealership,Gasoline,49021.98364,Cash,395595,245109.9182,150485.0818,190.2009401
2020-06-11 00:00:00,BMW X3,103212,2,Europe,Spain,Dealership,Hybrid,49021.98364,Cash,206424,98043.96728,108380.0327,105.0072014
2020-06-11 00:00:00,BMW 5 Series,91850,1,Asia,Japan,Dealership,Gasoline,45000,Cash,91850,45000,46850,51.00707676
2020-06-11 00:00:00,BMW 5 Series,57802,3,North America,Mexico,Dealership,Gasoline,49021.98364,Cash,173406,147065.9509,26340.04908,45.56944237
2020-06-11 00:00:00,BMW X4,49689,4,Asia,South Korea,Dealership,Gasoline,37000,Cash,198756,148000,50756,102.1473566
2020-06-11 00:00:00,BMW 7 Series,79956,2,Africa,Kenya,Wholesale,Gasoline,50000,Bank Transfer,159912,100000,59912,74.93121217
2020-06-11 00:00:00,BMW 7 Series,106915,2,Asia,India,Dealership,Gasoline,49021.98364,Cash,213830,98043.96728,115786.0327,108.2972761
2020-06-12 00:00:00,BMW M2,101762,3,Europe,France,Wholesale,Gasoline,60000,Bank Transfer,305286,180000,125286,123.116684
2020-06-13 00:00:00,BMW M3,92496,5,North America,Mexico,Wholesale,Gasoline,49021.98364,Bank Transfer,462480,245109.9182,217370.0818,235.0048454
2020-06-13 00:00:00,BMW X1,70916,5,Asia,India,Wholesale,Gasoline,58000,Bank Transfer,354580,290000,64580,91.06548593
2020-06-13 00:00:00,BMW iX,119729,4,South America,Argentina,Wholesale,Gasoline,49021.98364,Bank Transfer,478916,196087.9346,282828.0654,236.223526
2020-06-14 00:00:00,BMW iX,65330,3,North America,Canada,Wholesale,Gasoline,40000,Bank Transfer,195990,120000,75990,116.317159
2020-06-14 00:00:00,BMW 8 Series,38722,2,Europe,United Kingdom,Dealership,Gasoline,40000,Cash,77444,80000,-2556,-6.600898714
2020-06-14 00:00:00,BMW 2 Series,85448,3,Asia,Japan,Wholesale,Gasoline,49021.98364,Bank Transfer,256344,147065.9509,109278.0491,127.8883638
2020-06-14 00:00:00,BMW 1 Series,34708,1,Europe,Germany,Dealership,Gasoline,49021.98364,Cash,34708,49021.98364,-14313.98364,-41.24116526
2020-06-14 00:00:00,BMW M5,59684,2,Africa,Kenya,Dealership,Gasoline,60000,Cash,119368,120000,-632,-1.058910261
2020-06-16 00:00:00,BMW 1 Series,40932,4,Africa,Morocco,Wholesale,Gasoline,70000,Bank Transfer,163728,280000,-116272,-284.0613701
2020-06-16 00:00:00,BMW 6 Series,67589,4,Asia,Thailand,Wholesale,Hybrid,42412,Bank Transfer,270356,169648,100708,149.000577
2020-06-16 00:00:00,BMW i3,112757,2,Africa,Morocco,Wholesale,Electric,49021.98364,Bank Transfer,225514,98043.96728,127470.0327,113.0484429
2020-06-16 00:00:00,BMW X7,65241,5,South America,Colombia,Dealership,Gasoline,49021.98364,Cash,326205,245109.9182,81095.0818,124.3007952
2020-06-17 00:00:00,BMW 2 Series,39151,2,Africa,Nigeria,Wholesale,Gasoline,60000,Bank Transfer,78302,120000,-41698,-106.505581
2020-06-17 00:00:00,BMW iX3,30154,2,Africa,Nigeria,Wholesale,Gasoline,49021.98364,Bank Transfer,60308,98043.96728,-37735.96728,-125.144151
2020-06-17 00:00:00,BMW i3,47206,1,Asia,Japan,Dealership,Electric,49021.98364,Cash,47206,49021.98364,-1815.98364,-3.846933949
2020-06-17 00:00:00,BMW X4,49417,2,Africa,Egypt,Dealership,Gasoline,60000,Cash,98834,120000,-21166,-42.83141429
2020-06-17 00:00:00,BMW M8,78392,3,South America,Chile,Dealership,Gasoline,49021.98364,Cash,235176,147065.9509,88110.04908,112.3967357
2020-06-18 00:00:00,BMW M4,85900,3,South America,Brazil,Wholesale,Gasoline,49021.98364,Bank Transfer,257700,147065.9509,110634.0491,128.7940036
2020-06-19 00:00:00,BMW i4,58941,4,Europe,United Kingdom,Dealership,Gasoline,49021.98364,Cash,235764,196087.9346,39676.06544,67.31488343
2020-06-19 00:00:00,BMW 6 Series,50045,5,Asia,India,Wholesale,Hybrid,49021.98364,Bank Transfer,250225,245109.9182,5115.0818,10.22096473
2020-06-19 00:00:00,BMW M8,82584,4,Asia,Thailand,Dealership,Gasoline,49021.98364,Cash,330336,196087.9346,134248.0654,162.5594128
2020-06-19 00:00:00,BMW X6,75788,1,Africa,South Africa,Wholesale,Gasoline,49021.98364,Bank Transfer,75788,49021.98364,26766.01636,35.3169583
2020-06-20 00:00:00,BMW 8 Series,93131,2,South America,Peru,Wholesale,Gasoline,49021.98364,Bank Transfer,186262,98043.96728,88218.03272,94.72467032
2020-06-20 00:00:00,BMW M2,37228,4,Asia,India,Wholesale,Gasoline,35000,Bank Transfer,148912,140000,8912,23.93897067
2020-06-21 00:00:00,BMW 3 Series,96500,2,Europe,France,Dealership,Gasoline,45000,Cash,193000,90000,103000,106.7357513
2020-06-23 00:00:00,BMW X6,111440,4,Europe,Spain,Dealership,Gasoline,49021.98364,Cash,445760,196087.9346,249672.0654,224.0416955
2020-06-23 00:00:00,BMW Z4,42094,2,Africa,South Africa,Dealership,Gasoline,70000,Cash,84188,140000,-55812,-132.5889675
2020-06-23 00:00:00,BMW X2,39775,4,Africa,Morocco,Wholesale,Gasoline,49021.98364,Bank Transfer,159100,196087.9346,-36987.93456,-92.99292158
2020-06-24 00:00:00,BMW 1 Series,66176,3,North America,United States,Dealership,Gasoline,37000,Cash,198528,111000,87528,132.2654739
2020-06-25 00:00:00,BMW X6,108753,1,Africa,Morocco,Wholesale,Gasoline,70000,Bank Transfer,108753,70000,38753,35.63395952
2020-06-25 00:00:00,BMW M5,65228,4,North America,United States,Dealership,Gasoline,35000,Cash,260912,140000,120912,185.3682468
2020-06-25 00:00:00,BMW X2,75335,3,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,226005,147065.9509,78939.04908,104.7840301
2020-06-25 00:00:00,BMW 3 Series,36674,5,North America,United States,Wholesale,Gasoline,49021.98364,Bank Transfer,183370,245109.9182,-61739.9182,-168.3479255
2020-06-25 00:00:00,BMW M3,57552,4,South America,Peru,Wholesale,Gasoline,49021.98364,Bank Transfer,230208,196087.9346,34120.06544,59.28562941
2020-06-26 00:00:00,BMW M5,117180,2,Europe,United Kingdom,Dealership,Gasoline,45000,Cash,234360,90000,144360,123.1950845
2020-06-26 00:00:00,BMW 4 Series,56055,1,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,56055,49021.98364,7033.01636,12.5466352
2020-06-26 00:00:00,BMW iX,100477,3,Africa,Kenya,Dealership,Gasoline,49021.98364,Cash,301431,147065.9509,154365.0491,153.6322234
2020-06-27 00:00:00,BMW 6 Series,110439,3,North America,Mexico,Wholesale,Hybrid,60000,Bank Transfer,331317,180000,151317,137.0140983
2020-06-27 00:00:00,BMW 7 Series,110004,1,South America,Chile,Dealership,Gasoline,33517,Cash,110004,33517,76487,69.53110796
2020-06-29 00:00:00,BMW X3,109683,4,South America,Chile,Wholesale,Hybrid,49021.98364,Bank Transfer,438732,196087.9346,242644.0654,221.2230386
2020-06-29 00:00:00,BMW X4,63556,2,Europe,United Kingdom,Wholesale,Gasoline,49021.98364,Bank Transfer,127112,98043.96728,29068.03272,45.73609529
2020-06-30 00:00:00,BMW X1,61301,5,North America,United States,Wholesale,Gasoline,55000,Bank Transfer,306505,275000,31505,51.39394137
2020-07-01 00:00:00,BMW 6 Series,70324,4,North America,Mexico,Wholesale,Hybrid,55000,Bank Transfer,281296,220000,61296,87.16227746
2020-07-02 00:00:00,BMW i3,95519,1,North America,Mexico,Dealership,Electric,49021.98364,Cash,95519,49021.98364,46497.01636,48.67829056
2020-07-03 00:00:00,BMW 8 Series,70694,4,Europe,Italy,Wholesale,Gasoline,60000,Bank Transfer,282776,240000,42776,60.50867117
2020-07-03 00:00:00,BMW 7 Series,60682,4,Africa,Nigeria,Wholesale,Gasoline,50000,Bank Transfer,242728,200000,42728,70.41297255
2020-07-04 00:00:00,BMW 7 Series,80034,1,Europe,Germany,Wholesale,Gasoline,60000,Bank Transfer,80034,60000,20034,25.03186146
2020-07-05 00:00:00,BMW 3 Series,85267,1,North America,United States,Dealership,Gasoline,49021.98364,Cash,85267,49021.98364,36245.01636,42.50767162
2020-07-05 00:00:00,BMW Z4,114475,5,South America,Brazil,Wholesale,Gasoline,49021.98364,Bank Transfer,572375,245109.9182,327265.0818,285.8834521
2020-07-05 00:00:00,BMW iX,115062,1,Europe,France,Wholesale,Gasoline,30991,Bank Transfer,115062,30991,84071,73.06582538
2020-07-06 00:00:00,BMW 2 Series,83768,1,South America,Colombia,Wholesale,Gasoline,49021.98364,Bank Transfer,83768,49021.98364,34746.01636,41.47886587
2020-07-06 00:00:00,BMW i4,40112,1,Africa,Kenya,Wholesale,Gasoline,49021.98364,Bank Transfer,40112,49021.98364,-8909.98364,-22.21276336
2020-07-07 00:00:00,BMW 5 Series,46908,3,North America,United States,Dealership,Gasoline,49021.98364,Cash,140724,147065.9509,-6341.95092,-13.51997723
2020-07-07 00:00:00,BMW 3 Series,34153,1,Africa,South Africa,Wholesale,Gasoline,49021.98364,Bank Transfer,34153,49021.98364,-14868.98364,-43.53639106
2020-07-07 00:00:00,BMW X7,116911,1,Africa,Egypt,Wholesale,Gasoline,40000,Bank Transfer,116911,40000,76911,65.78593973
2020-07-07 00:00:00,BMW X7,33017,1,North America,Canada,Wholesale,Gasoline,49021.98364,Bank Transfer,33017,49021.98364,-16004.98364,-48.47497847
2020-07-08 00:00:00,BMW X5,47744,5,Europe,France,Wholesale,Diesel,49021.98364,Bank Transfer,238720,245109.9182,-6389.9182,-13.38370937
2020-07-09 00:00:00,BMW i3,41112,4,Africa,Morocco,Wholesale,Electric,37000,Bank Transfer,164448,148000,16448,40.00778362
2020-07-09 00:00:00,BMW M5,104616,1,Europe,Spain,Wholesale,Gasoline,45000,Bank Transfer,104616,45000,59616,56.98554714
